problem,N,repeat,method,sigma,n_samples,converged,termination,termination_status,termination_message,n_iter,n_fev,max_iter,max_fun,n_nonfinite,train_variance,train_objective,train_data,train_kl,fresh_objective,fresh_data,fresh_kl,fit_time,rmse,coverage_95.45,width_95.45,coverage_99.9,width_99.9,interval_score,nll,zero_density,nll_floor,pp_area_signed,pp_area_abs,pit_area_signed,pit_area_abs
burgers,8,6,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,815.0,877.0,20000.0,40000.0,0.0,0.0,0.106754596440513,-1.6573208999772682,1.7640754964177812,0.1385393048617333,-1.6255361915560478,1.7640754964177812,0.9131889170967042,0.0944715265436032,0.7614583333333333,0.119500868334185,0.8942708333333333,0.1966101605973197,0.8013093780263401,4.943971275781278,0.0,-1.5370766700402188,0.1422869947211517,0.1422870735482944,0.0117337064229857,0.108791132195292
burgers,8,7,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,576.0,605.0,20000.0,40000.0,0.0,0.0,0.3041920593059262,-1.369387423440301,1.6735794827462271,0.3430987470724522,-1.330480735673775,1.6735794827462271,0.6334290001541376,0.073724654570013,0.6453125000000001,0.0977277604628154,0.8140625000000001,0.1607877076313595,0.7024909296185953,2.2418520674321805,0.0,-1.0345610298819818,0.1686311244955037,0.1686311244955037,0.0061890329919211,0.1179498045509817
burgers,8,8,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,388.0,422.0,20000.0,40000.0,0.0,0.0,1.2600503428603809,-0.1163470556439648,1.3763973985043458,1.4437360852566214,0.0673386867522756,1.3763973985043458,0.4710974995978176,0.0894495741324609,0.9557291666666669,0.3543145918164806,0.9921875,0.5829401055413438,0.4352825467547072,-1.6742472101775396,0.0,-1.690009329502506,-0.0334793196782459,0.0335387006524526,0.0046349550417596,0.0251554976302927
burgers,8,9,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,749.0,804.0,20000.0,40000.0,0.0,0.0,1.0326448258221648,-0.3195512324526497,1.3521960582748145,1.1617946659569132,-0.1904013923179012,1.3521960582748145,0.8484286251477897,0.0832296583472406,0.9479166666666669,0.2724682257414201,0.9911458333333334,0.4482814423647403,0.38700728689582,-1.8487390911382635,0.0,-1.8951110738812684,-0.0472719224294819,0.050454996074208,0.0056492689008011,0.0321133229626064
burgers,8,10,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,556.0,602.0,20000.0,40000.0,0.0,0.0,0.9101065038614272,-0.5568509027414795,1.4669574066029067,1.0450146377537377,-0.4219427688491691,1.4669574066029067,0.6335308337584138,0.0856171953286783,0.9192708333333334,0.2116265689463256,0.9666666666666668,0.3481810156461788,0.5368528935245398,-1.218758628877033,0.0,-1.8266991801827932,-0.0009886889990006,0.0272560421161682,-0.0026145194418125,0.0118100391628255
burgers,8,11,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,707.0,749.0,20000.0,40000.0,0.0,0.0,0.9472193205875566,-0.5212335814304073,1.468452902017964,1.0694671722553188,-0.398985729762645,1.468452902017964,0.8864438752643764,0.1421444219133524,0.7192708333333334,0.2819549877924961,0.9119791666666668,0.4638896453544842,0.9147648163702424,-0.4129767623581941,0.0,-0.6253410008375726,0.1611519018797992,0.1611522882627737,-0.0031208934403458,0.1028594145457457
burgers,8,12,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1163.0,1246.0,20000.0,40000.0,0.0,0.0,0.7418778132828167,-0.8256288654699514,1.567506678752768,0.8015034516470401,-0.766003227105728,1.567506678752768,1.4033290422521532,0.0708285986173746,0.8984375,0.1681738282403277,0.9729166666666668,0.276689900579896,0.3941425037128698,-1.83899291355049,0.0,-2.0766127531175513,0.0172587150996218,0.0173475919993327,0.0023373788777092,0.0150780453608187
burgers,8,13,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,737.0,779.0,20000.0,40000.0,0.0,0.0,0.7841570632314543,-0.6219569907246916,1.406114053956146,0.9014839644861486,-0.5046300894699972,1.406114053956146,0.8965423326008022,0.0875868643482723,0.8776041666666667,0.1804712198313063,0.9755208333333334,0.2969223237357601,0.4571483111890383,-1.43424360075645,0.0,-1.782212890108835,0.05980963283061,0.0598121321278713,0.002478571789823,0.04387691898984
burgers,8,14,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,541.0,588.0,20000.0,40000.0,0.0,0.0,0.703772881204324,-0.9447946845211443,1.6485675657254684,0.7493878812188154,-0.899179684506653,1.6485675657254684,0.6460483749397099,0.0744526786858802,0.8536458333333333,0.1576677002388168,0.95,0.2594045741849735,0.5275083363098926,-0.3713648721863137,0.0,-1.8914537999706245,0.0394951279954377,0.0402003745441492,0.00156288850858,0.0206692583501262
burgers,8,15,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,671.0,717.0,20000.0,40000.0,0.0,0.0,0.6927331275076499,-0.8903407143141108,1.5830738418217607,0.7619944649723417,-0.821079376849419,1.5830738418217607,0.7765602502040565,0.076469680342695,0.9526041666666668,0.2326137143004799,0.9838541666666668,0.3827103548558354,0.3517167867810029,-1.8106215182243437,0.0,-1.989930098288656,-0.0104964150322804,0.0142011165152543,0.0025223532830721,0.0064523674788712
burgers,8,16,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,588.0,620.0,20000.0,40000.0,0.0,0.0,0.3669408662462752,-1.3348210581010145,1.7017619243472897,0.3979798482800192,-1.3037820760672705,1.7017619243472897,0.638627708889544,0.073136557686719,0.79375,0.0952121750421887,0.9182291666666668,0.1566489121527981,0.6497119032893436,4.296097327695446,0.0,-1.7399416610148757,0.1354953426775108,0.1354953426775108,0.0027585301240909,0.0890544995669326
burgers,8,17,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,678.0,720.0,20000.0,40000.0,0.0,0.0,0.5321639096669093,-1.1697648975519437,1.7019288072188528,0.580158171086266,-1.1217706361325868,1.7019288072188528,0.7737837918102741,0.0780239593882126,0.8677083333333333,0.1446744750342089,0.9463541666666666,0.238027322874873,0.5048055455436021,-1.4812688657272497,0.0,-2.0367188726112,0.048121123843599,0.0481236381951722,0.0014341412373884,0.0347384442601666
burgers,8,18,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,664.0,716.0,20000.0,40000.0,0.0,0.0,0.4938078031950195,-1.1659661638190135,1.659773967014033,0.5518894161391199,-1.107884550874913,1.659773967014033,0.7477841251529753,0.0702513410137985,0.7572916666666667,0.1032532476361754,0.9010416666666666,0.1698785781470005,0.5709408416863011,0.3913336623071179,0.0,-1.5973686852142128,0.1162534607775132,0.1162534607775132,0.0121270799794453,0.0857221121274509
burgers,8,19,pacm,0.03,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,505.0,533.0,20000.0,40000.0,0.0,0.0,0.4722025077273006,-0.9646955761853786,1.4368980839126793,0.5362243360977106,-0.9006737478149687,1.4368980839126793,0.5412121252156794,0.0922508825129507,0.8734375000000001,0.2476162567249962,0.9677083333333332,0.4073934581384284,0.5748359010324227,-0.9917094631056302,0.0,-1.5319784543686437,0.0567508369018529,0.0568240182263881,-0.0025089262370106,0.0317003197967838
burgers,8,0,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,246.0,258.0,20000.0,40000.0,0.0,0.0,0.8459133624226604,-0.6576297015163696,1.50354306393903,0.8569017778305176,-0.6466412861085123,1.50354306393903,0.2564993747510016,0.0722280401244425,0.9005208333333333,0.1529460141599308,0.94375,0.2516361665474338,0.5392543497850113,0.1513278100261174,0.0,-1.903276434005077,0.0545380963217436,0.0545530178313009,0.0025600596254155,0.0333152128320861
burgers,8,1,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,279.0,293.0,20000.0,40000.0,0.0,0.0,0.8213101515325144,-0.6794317012470347,1.500741852779549,0.8384861069695823,-0.6622557458099668,1.500741852779549,0.3017058330588043,0.1170247848841258,0.925,0.2420222409871296,0.984375,0.3981898402238693,0.4069331395062872,-1.7045667049831896,0.0,-1.8460108722958728,0.0745072385993933,0.0752555737100695,0.0047009040783047,0.0633020110505832
burgers,8,2,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,292.0,305.0,20000.0,40000.0,0.0,0.0,0.9749249384643194,-0.495584872930732,1.4705098113950514,0.9975387182057112,-0.4729710931893401,1.4705098113950514,0.3067620410583913,0.0879823742470436,0.9463541666666668,0.2539509889222707,0.96875,0.4178157482189003,0.5400011215418276,-1.2908531031198307,0.0,-1.9141586189955888,-0.051132896211489,0.0538540260113706,0.0080676705826979,0.042817379355497
burgers,8,3,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,308.0,322.0,20000.0,40000.0,0.0,0.0,1.3605877635269992,0.0192251800579015,1.3413625834690976,1.4339011604661636,0.0925385769970658,1.3413625834690976,0.329382459167391,0.1023351341089923,0.99375,0.5130109579690931,0.9979166666666668,0.8440371040018193,0.5332421761835568,-1.6600966667455406,0.0,-1.654996993142087,-0.0308726586232302,0.0322771102186247,0.0043293986838043,0.0478818094026399
burgers,8,4,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310.0,327.0,20000.0,40000.0,0.0,0.0,0.8930270904199685,-0.6529104705184813,1.5459375609384498,0.9222175951581766,-0.6237199657802732,1.5459375609384498,0.3255839999765157,0.114967410815965,0.8817708333333334,0.2537805379646691,0.99375,0.4175353118453813,0.3723849687912557,-1.8917421194707904,0.0,-1.9043077775502828,0.080641961627101,0.0806524967232689,-0.0039326914951587,0.066598945753684
burgers,8,5,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,405.0,429.0,20000.0,40000.0,0.0,0.0,0.7075261485958731,-0.8714869803590138,1.579013128954887,0.7078891326772788,-0.8711239962776082,1.579013128954887,0.4323602500371635,0.0692769711574827,0.9125,0.2356242377124788,0.9760416666666668,0.3876634526848808,0.3719001446218775,-2.0080727443175705,0.0,-2.035494140270662,-0.0094749683801645,0.0222596881952901,0.0059690689046772,0.011241855910391
burgers,8,6,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,335.0,345.0,20000.0,40000.0,0.0,0.0,0.6591765653094477,-0.9404168677909306,1.5995934331003785,0.6646825768527655,-0.9349108562476128,1.5995934331003785,0.3569777086377144,0.0973474710292995,0.7942708333333333,0.1389449337365253,0.9182291666666668,0.2286007299940888,0.7951497192813868,3.756488447230972,0.0,-1.5023338612634372,0.0960434129493707,0.0961359150077506,0.0164978649183393,0.0638664198585245
burgers,8,7,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,424.0,444.0,20000.0,40000.0,0.0,0.0,0.6677386723463188,-0.8943640751181472,1.562102747464466,0.6744194959514428,-0.8876832515130232,1.562102747464466,0.4556961660273373,0.0736068600234051,0.7296875,0.1251115176351935,0.9197916666666668,0.2058411450705176,0.6003429297765736,0.6454012320978397,0.0,-1.6209452527081565,0.1289835569587276,0.1289835569587276,0.0055445016326249,0.0901449080403993
burgers,8,8,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,223.0,237.0,20000.0,40000.0,0.0,0.0,1.1803975178810648,-0.3099254713056268,1.4903229891866916,1.206475491078101,-0.2838474981085905,1.4903229891866916,0.2521042502485215,0.080267242900561,0.9760416666666668,0.2601743582347603,0.9927083333333332,0.4280548172486186,0.3092413024811516,-1.9727333500660136,0.0,-1.9960084807764005,0.0147216712103946,0.0168105492376238,0.0048474651755488,0.0137765099446116
burgers,8,9,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,307.0,321.0,20000.0,40000.0,0.0,0.0,1.0008969600823634,-0.4528404430918242,1.4537374031741876,1.0234676954203088,-0.4302697077538788,1.4537374031741876,0.3430576249957084,0.0802273083758618,0.9817708333333334,0.2978179262476849,0.9927083333333332,0.4899883249766126,0.3553868821294752,-2.1412377814660424,0.0,-2.166688129376211,-0.0552291753556419,0.0552791001729921,0.0040844215563635,0.0523422049763421
burgers,8,10,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,229.0,244.0,20000.0,40000.0,0.0,0.0,1.0738989438283135,-0.3651148035591313,1.439013747387445,1.098092493742991,-0.3409212536444539,1.439013747387445,0.256005416624248,0.0841895591727042,0.9390625,0.2496449790516428,0.9692708333333332,0.4107312365831334,0.5192494961804105,-1.5614106741474976,0.0,-1.8919509456978412,-0.0402397770351112,0.041536002858034,-0.0004198190422363,0.0339503228205815
burgers,8,11,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,306.0,321.0,20000.0,40000.0,0.0,0.0,1.0488689514839848,-0.4011585070233379,1.4500274585073227,1.0699234585247095,-0.3801039999826132,1.4500274585073227,0.3287075841799378,0.1207455515256713,0.8369791666666666,0.3048047759177359,0.9583333333333331,0.5014835187341722,0.5863545987493639,-1.1566099624353408,0.0,-1.1680403078629316,0.1121232477817192,0.1121579224899752,-0.0022699543545243,0.0714950325437586
burgers,8,12,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,268.0,280.0,20000.0,40000.0,0.0,0.0,0.9107675672004524,-0.6632559545175575,1.57402352171801,0.91984176291858,-0.6541817587994297,1.57402352171801,0.3045944580808282,0.0722280284824457,0.8088541666666667,0.1254205817658041,0.9442708333333334,0.2063496363409266,0.4783060208116645,-1.302213672237235,0.0,-1.901368089627188,0.0857609907780686,0.0857609907780686,0.0005952496161529,0.0625674271130388
burgers,8,13,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,257.0,271.0,20000.0,40000.0,0.0,0.0,0.92338865157227,-0.6050964689122628,1.5284851204845329,0.9453818290384248,-0.5831032914461081,1.5284851204845329,0.2977377502247691,0.0804400348739376,0.8833333333333333,0.1855141139026719,0.96875,0.3052192024703462,0.3794547410254807,-1.329238589573528,0.0,-1.7324259231354635,0.0777021111378232,0.0777021111378232,0.0012331177515067,0.0605695555752214
burgers,8,14,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,231.0,245.0,20000.0,40000.0,0.0,0.0,0.911369316752132,-0.6602369178360288,1.5716062345881607,0.913137454985418,-0.6584687796027427,1.5716062345881607,0.2437434582971036,0.0709064134846751,0.8552083333333333,0.15043736252971,0.9453125,0.247508778966273,0.5286591291903795,-0.4255170866991055,0.0,-1.8931438044574027,0.0178890270654419,0.0200818641972817,0.004282900304908,0.0141206042200781
burgers,8,15,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,278.0,295.0,20000.0,40000.0,0.0,0.0,0.9305642622054052,-0.5811163542792169,1.5116806164846222,0.9368128314576376,-0.5748677850269847,1.5116806164846222,0.3185663330368697,0.0697119164124993,0.9640625,0.2506429822021023,0.9848958333333332,0.4123732125990711,0.3551931149015781,-1.9144851896329311,0.0,-2.034161031834871,-0.0449338912961027,0.0467132175793272,0.0019967237884973,0.0265986546558119
burgers,8,16,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,305.0,314.0,20000.0,40000.0,0.0,0.0,0.7557099032101474,-0.821546948860104,1.5772568520702517,0.7572621059815102,-0.8199947460887412,1.5772568520702517,0.3165726251900196,0.0707713396320752,0.8651041666666667,0.1200456962982783,0.9276041666666668,0.1975065449919397,0.5940424777707303,2.5702297187948684,0.0,-1.86898213756544,0.0754034932448175,0.0754066560369769,0.0025673559355898,0.0412759471621705
burgers,8,17,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,311.0,322.0,20000.0,40000.0,0.0,0.0,0.8290507455647892,-0.7756129309626946,1.6046636765274838,0.83521321255766,-0.7694504639698238,1.6046636765274838,0.3326197080314159,0.0733276532579321,0.8770833333333334,0.1392974521088128,0.9505208333333334,0.2291807148490535,0.4891836121196009,-1.2146142940449538,0.0,-2.0179241587213044,0.0611258708104121,0.0611258708104121,0.0026176429140301,0.045689502807362
burgers,8,18,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,177.0,189.0,20000.0,40000.0,0.0,0.0,0.8440146907198652,-0.7286699428004321,1.5726846335202973,0.85023505055717,-0.7224495829631273,1.5726846335202973,0.1970841251313686,0.06985775208796,0.7406250000000001,0.0969697532030258,0.8755208333333333,0.1595405875797764,0.6675803162528466,2.442731248049842,0.0,-1.4120066977500505,0.1367517884564952,0.1367520055208825,0.0131294546817558,0.0938585291375185
burgers,8,19,pacm,0.1,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355.0,369.0,20000.0,40000.0,0.0,0.0,0.770709381061142,-0.6650128812292077,1.4357222622903496,0.7861553133397604,-0.6495669489505892,1.4357222622903496,0.3757289168424904,0.1002511969223392,0.8916666666666666,0.2851317779144681,0.9802083333333332,0.4691162953761243,0.4780207312150792,-1.46728220177962,0.0,-1.5970677732843412,0.0651526535879139,0.0653265345840485,-0.0069639776344664,0.0445224729975388
burgers,8,0,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,106.0,114.0,20000.0,40000.0,0.0,0.0,1.3521342807913836,0.0474350871898262,1.3046991936015575,1.3565846584164776,0.0518854648149201,1.3046991936015575,0.1184630841016769,0.0754414624260096,0.934375,0.2261357730093172,0.9588541666666668,0.3720524483874589,0.5385817210603758,-0.9338490356916334,0.0,-1.813636774641335,-0.0159567536246173,0.0189712179735509,0.0012464703208818,0.0211863721751729
burgers,8,1,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,113.0,122.0,20000.0,40000.0,0.0,0.0,1.3811993759622812,0.0964789906501202,1.284720385312161,1.3883334372319696,0.1036130519198085,1.284720385312161,0.1300578750669956,0.1089352370826252,0.9619791666666666,0.3084846007727044,0.984375,0.5075377923623949,0.4764156810677543,-1.611867249182748,0.0,-1.7581258691039956,-0.0088081826107728,0.0401227952321832,0.0026480308950379,0.0145880548557379
burgers,8,2,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118.0,123.0,20000.0,40000.0,0.0,0.0,1.4461711155900807,0.1600777234417513,1.2860933921483293,1.448936349023225,0.1628429568748957,1.2860933921483293,0.1278629582375288,0.1018089259038293,0.9473958333333334,0.3671308487915984,0.9713541666666669,0.6040261978623451,0.6489272774211141,-0.6338172699548708,0.0,-1.5381744488833888,-0.0661613019307358,0.0664395051859747,0.0081755506504483,0.0515409492068053
burgers,8,3,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,117.0,123.0,20000.0,40000.0,0.0,0.0,1.6681750855642803,0.4807961378782992,1.187378947685981,1.681510157439725,0.494131209753744,1.187378947685981,0.1252571251243353,0.0962718875486741,0.990625,0.6050206870888146,0.9963541666666668,0.9954171556358828,0.6288948215088688,-1.495736337655994,0.0,-1.4926543458691417,-0.0804649448389311,0.0804776217948562,0.0032138728476621,0.0662592116395047
burgers,8,4,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,122.0,131.0,20000.0,40000.0,0.0,0.0,1.4357429672124664,0.1265939853506693,1.3091489818617972,1.442063047052749,0.1329140651909518,1.3091489818617972,0.1366560417227447,0.1068423302653821,0.98125,0.3377943616821104,0.9953125,0.555760009320285,0.3777145815648998,-1.8587776404769336,0.0,-1.8674368504666063,-0.0455933751002082,0.0511759316787075,-0.0005179295785554,0.0352856304044862
burgers,8,5,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,161.0,172.0,20000.0,40000.0,0.0,0.0,1.3050893770045844,-0.0099608085812216,1.315050185585806,1.3039297676404782,-0.0111204179453279,1.315050185585806,0.1795875001698732,0.0746245733485223,0.9848958333333332,0.3815051154258767,0.996875,0.6276756232667768,0.4070576160637167,-1.9083636491349163,0.0,-1.901321704450439,-0.0755544164441137,0.0755742252986075,0.0047679648470735,0.0544578065313417
burgers,8,6,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120.0,128.0,20000.0,40000.0,0.0,0.0,1.313074418547743,0.0021768373600066,1.3108975811877364,1.3176033881263691,0.0067058069386328,1.3108975811877364,0.1325024170801043,0.1008842520424288,0.9375,0.3091752554700131,0.9635416666666669,0.5086740998457465,0.6159900607710639,-0.8015609896676132,0.0,-1.5838162552874842,-0.059346365399008,0.0641939523432941,0.0116814242098957,0.0444921044998451
burgers,8,7,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170.0,182.0,20000.0,40000.0,0.0,0.0,1.2735526355990776,-0.0107309492653091,1.2842835848643868,1.2806627382944762,-0.0036208465699104,1.2842835848643868,0.1917354580946266,0.0738088788432437,0.9583333333333334,0.2981542640007546,0.9822916666666668,0.4905416884840731,0.4520100997090249,-1.8114652644970468,0.0,-1.984866001833003,-0.0461595174997939,0.046483141245598,0.0027550207530076,0.0408440428537884
burgers,8,8,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,92.0,100.0,20000.0,40000.0,0.0,0.0,1.550456739740416,0.2510486149013429,1.2994081248390732,1.5556156040909317,0.2562074792518582,1.2994081248390732,0.106604291126132,0.0816387939724953,0.9822916666666668,0.3466328223966466,0.9927083333333332,0.5703015871744183,0.3936079360788355,-1.772902764069674,0.0,-1.7986185577596987,-0.0682666640808374,0.0683305449904856,0.0051426874205308,0.0438687425959573
burgers,8,9,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,132.0,141.0,20000.0,40000.0,0.0,0.0,1.4582830203207686,0.1869845653984803,1.2712984549222883,1.461953735502308,0.1906552805800197,1.2712984549222883,0.1727916249074041,0.0735545214793727,0.9776041666666666,0.2943200620828509,0.9895833333333334,0.4842334242400555,0.3786997299150711,-1.9035800779124403,0.0,-1.9755444824238768,-0.1237637922498444,0.1238222993661227,0.005352150627263,0.083163325191143
burgers,8,10,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,101.0,109.0,20000.0,40000.0,0.0,0.0,1.4637847080042676,0.1895514968898241,1.2742332111144434,1.466231595896545,0.1919983847821016,1.2742332111144434,0.1296815420500934,0.0827400929868943,0.959375,0.3566271528022852,0.9822916666666668,0.5867448727631068,0.5370058403897864,-1.5819409483614553,0.0,-1.713573257688572,-0.1275095409814141,0.1275550193501433,-0.0009957731925108,0.0818701061835615
burgers,8,11,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110.0,116.0,20000.0,40000.0,0.0,0.0,1.4080515995713696,0.1093180480271204,1.298733551544249,1.412842923335672,0.114109371791423,1.298733551544249,0.1283717080950737,0.1242528491608959,0.8614583333333333,0.3290003303693601,0.984375,0.5412915294439503,0.5823031302416974,-1.0253926807196885,0.0,-1.151033201016628,0.078417005538353,0.0784217350261837,0.000516550941236,0.0513368834952628
burgers,8,12,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,91.0,100.0,20000.0,40000.0,0.0,0.0,1.3775893112197448,0.0389301452943785,1.3386591659253662,1.3832136640932,0.0445544981678337,1.3386591659253662,0.1045695841312408,0.0713004451571322,0.9375,0.2110340225803437,0.9734375,0.3472061220089941,0.4137124536084733,-1.647235574534677,0.0,-1.9930051013862644,-0.0633750767177172,0.0667520802334205,0.0018718360531009,0.0404995242205888
burgers,8,13,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118.0,125.0,20000.0,40000.0,0.0,0.0,1.422484360259748,0.0845066565525953,1.3379777037071527,1.4253222883177252,0.0873445846105724,1.3379777037071527,0.1330535840243101,0.0862748814492153,0.953125,0.2494087072740003,0.9760416666666668,0.4103425077580255,0.3963315426429741,-1.543509391142949,0.0,-1.8024813571964111,0.0018263244627463,0.0164678310175814,0.0001879995803909,0.0060305521370953
burgers,8,14,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105.0,109.0,20000.0,40000.0,0.0,0.0,1.3752904565735096,0.0130433883592499,1.3622470682142596,1.37357507519453,0.0113280069802704,1.3622470682142596,0.127305292058736,0.0699955591086193,0.9463541666666666,0.2904886590454932,0.9729166666666668,0.4779297648860384,0.4916417654450621,-1.2355218966146313,0.0,-1.7845947867182996,-0.1163172329794959,0.1163701765941007,0.004459228933983,0.0744547944909975
burgers,8,15,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,121.0,132.0,20000.0,40000.0,0.0,0.0,1.3842897236944225,0.0811710441012064,1.303118679593216,1.3849106766070145,0.0817919970137985,1.303118679593216,0.162085416726768,0.07817769354589,0.9807291666666668,0.4009134568679346,0.9927083333333332,0.6596074174122344,0.4578675644836582,-1.662606762472924,0.0,-1.6984312482165858,-0.1117897372771753,0.1118631708659517,-0.0003222201080579,0.0727776075242599
burgers,8,16,pacm,0.3,64.0,True,converged,0.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,122.0,127.0,20000.0,40000.0,0.0,0.0,1.33466148675895,0.0032419071816067,1.3314195795773431,1.3351541949174328,0.0037346153400897,1.3314195795773431,0.13404474966228,0.0722685654077861,0.9307291666666666,0.2245635372729935,0.9567708333333332,0.3694657096890338,0.5412035439749368,-1.0317884433422484,0.0,-1.8835742272381948,-0.0714006159039167,0.0726049776411573,0.0021523039345395,0.0561779885908391
