study,repeat,pilot_seed,cert_seed,N0,N1,N_total,N_test,P,K,beta,min_half_width,xi,n_lambdas,y_lower,y_upper,time_pilot,time_certify,certified,loss_lower,loss_upper,loss_range,n_independent_units,pilot_coverage,fixed_prior_empirical,fixed_prior_mixture_empirical,fixed_prior_jensen_gap,fixed_prior_kl,fixed_prior_complexity_penalty,fixed_prior_hoeffding_penalty,fixed_prior_raw_bound,fixed_prior_capped_bound,fixed_prior_nonvacuous,fixed_prior_selected_lambda,fixed_prior_test_mixture_nll,fixed_prior_test_mixture_nll_se,fixed_prior_test_coverage,fixed_prior_test_width,fixed_prior_floor_fraction,fixed_prior_unit_loss_max,fixed_prior_unit_loss_q99,fixed_prior_unit_loss_var,fixed_prior_top_scale,fixed_prior_top_weight,fixed_prior_n_nonzero_weights,fixed_prior_top_candidate_outside_support_fraction,fixed_prior_top_candidate_unmodified_nonfinite,single_best_empirical,single_best_mixture_empirical,single_best_jensen_gap,single_best_kl,single_best_complexity_penalty,single_best_hoeffding_penalty,single_best_raw_bound,single_best_capped_bound,single_best_nonvacuous,single_best_selected_lambda,single_best_test_mixture_nll,single_best_test_mixture_nll_se,single_best_test_coverage,single_best_test_width,single_best_floor_fraction,single_best_unit_loss_max,single_best_unit_loss_q99,single_best_unit_loss_var,single_best_top_scale,single_best_top_weight,single_best_n_nonzero_weights,single_best_top_candidate_outside_support_fraction,single_best_top_candidate_unmodified_nonfinite,stacking_empirical,stacking_mixture_empirical,stacking_jensen_gap,stacking_kl,stacking_complexity_penalty,stacking_hoeffding_penalty,stacking_raw_bound,stacking_capped_bound,stacking_nonvacuous,stacking_selected_lambda,stacking_test_mixture_nll,stacking_test_mixture_nll_se,stacking_test_coverage,stacking_test_width,stacking_floor_fraction,stacking_unit_loss_max,stacking_unit_loss_q99,stacking_unit_loss_var,stacking_top_scale,stacking_top_weight,stacking_n_nonzero_weights,stacking_top_candidate_outside_support_fraction,stacking_top_candidate_unmodified_nonfinite,gibbs_empirical,gibbs_mixture_empirical,gibbs_jensen_gap,gibbs_kl,gibbs_complexity_penalty,gibbs_hoeffding_penalty,gibbs_raw_bound,gibbs_capped_bound,gibbs_nonvacuous,gibbs_selected_lambda,gibbs_test_mixture_nll,gibbs_test_mixture_nll_se,gibbs_test_coverage,gibbs_test_width,gibbs_floor_fraction,gibbs_unit_loss_max,gibbs_unit_loss_q99,gibbs_unit_loss_var,gibbs_top_scale,gibbs_top_weight,gibbs_n_nonzero_weights,gibbs_top_candidate_outside_support_fraction,gibbs_top_candidate_unmodified_nonfinite,stacking_solver,stacking_success,time_bare,bare_test_nll_contaminated,bare_test_unmodified_nonfinite_fraction,bare_test_unmodified_nll_finite_part,bare_test_support_coverage,bare_test_support_width,bare_test_coverage,bare_test_width,time_eb,eb_diagnostic_bound,eb_kl,eb_certificate_status,eb_test_outer_coverage,eb_test_outer_width,eb_test_coverage,eb_test_width,hypercube_test_coverage,hypercube_test_width,bayes_epistemic_2std_coverage,bayes_epistemic_2std_width,bayes_predictive_2std_coverage,bayes_predictive_2std_width,bayes_predictive_test_nll
fixed_pilot,9,0,2009,40,10,50,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0025101248174905777,0.00397495785728097,True,-0.6084318668970196,9.95227771670556,10.560709583602579,10,1.0,5.132805827985236,4.97058082602104,0.1622250019641962,0.0,2.8200499525208813,3.052045405402758,11.004901185908876,9.95227771670556,False,2.189247072869438,4.878841907271075,0.02181400227780321,1.0,290.9614467384251,0.00955148908722523,5.758437812781012,5.758423699937454,1.257685848426342,0.5,0.058823529411764705,17,0.1,1,4.64719448446124,4.64719448446124,0.0,2.833213344056216,3.1368302128830576,4.002997662245981,11.787022359590278,9.95227771670556,False,2.8713697703389016,4.727469745186853,0.02643927248787102,0.8675,90.40173179936134,0.007525170936746259,5.888712076136221,5.866901559410891,1.4773866804377183,0.7384130729697496,1.0,1,0.0,0,4.647859226294864,4.645196063143342,0.002663163151521708,2.155134293639179,3.8044679838828928,3.052045405402758,11.504372615580515,9.95227771670556,False,2.189247072869438,4.667807021541683,0.024633343455220662,0.9275,96.10575372484041,0.007246016735480967,5.739839527048721,5.724149223738955,1.3863537493452935,0.7384130729697496,0.5865802918145118,2,0.0,0,4.876759996798963,4.790969642897245,0.08579035390171796,0.24864188871394857,2.9336241085836114,3.052045405402758,10.862429510785333,9.95227771670556,False,2.189247072869438,4.728489449767012,0.022420721225416256,1.0,189.24339832529188,0.008071569987078375,5.6629961601810175,5.658743752850718,1.2880154678409956,0.7384130729697496,0.12468112145898684,17,0.0,0,slsqp,True,0.0030352910980582237,4.589067746736132,0.0,4.575227173568515,1.0,157.79885379875844,1.0,113.07661610009292,0.0027703330852091312,4.897598903137341,12.270424891064353,diagnostic_empirical_bayes,1.0,188.49660501608813,1.0,130.1946525808326,0.9435,205.41503765150645,0.095,16.24219015884745,0.9715,138.07014233277692,4.981445391125139
fixed_pilot,9,0,2009,40,30,70,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.002608874812722206,0.004183666780591011,True,-0.6084318668970196,9.95227771670556,10.560709583602579,30,1.0,5.214578905279435,5.012350242633394,0.202228662646041,0.0,1.6393365012728687,1.7500821204015053,8.603997526953808,8.603997526953808,True,3.7660273525955645,4.878841907271075,0.02181400227780321,1.0,290.9614467384251,0.009437857108249296,5.888945972564149,5.883972466745274,0.8695109438024112,0.5,0.058823529411764705,17,0.3,9,4.718531085553092,4.718531085553092,0.0,2.833213344056216,1.8234855243177335,2.2953703848259877,8.837386994696814,8.837386994696814,True,4.93944115697226,4.581649879323997,0.02157772252538859,1.0,116.55213105197195,0.006870425908056264,5.580359924563201,5.576376617243952,0.8003611425747343,0.9576032806985736,1.0,1,0.0,0,4.719511662671808,4.71806922600672,0.0014424366650880316,2.2711515600548546,2.242399449949958,1.7500821204015053,8.711993233023271,8.711993233023271,True,3.7660273525955645,4.586436519025112,0.02187679123654831,1.0,113.67216766923174,0.006944502141551341,5.631037923844663,5.6284631332272115,0.8295992779503413,0.9576032806985736,0.7502486734230108,2,0.0,0,4.855196150234646,4.81268509068892,0.04251105954572676,0.49589372428528933,1.7710120516226335,1.7500821204015053,8.376290322258784,8.376290322258784,True,3.7660273525955645,4.675740582479106,0.021630920424076966,1.0,168.65127324149853,0.007598261565145219,5.6861311435741175,5.680952835775118,0.8188210788005276,0.9576032806985736,0.1615993349946084,17,0.0,0,slsqp,True,0.0054282499477267265,4.576578296519355,0.0,4.563031203281171,1.0,147.05619460805877,0.9865,105.37856557591076,0.005250792019069195,4.830508156492499,13.298780290135682,diagnostic_empirical_bayes,1.0,182.3973055323718,1.0,124.27512065417002,0.953,182.26678549487497,0.0965,15.233747299477876,0.9565,140.24201487725722,5.008961251499781
fixed_pilot,9,0,2009,40,100,140,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0025335419923067093,0.004437541123479605,True,-0.6084318668970196,9.95227771670556,10.560709583602579,100,1.0,5.16869082484554,4.962858186245653,0.20583263859988676,0.0,0.9529704117486445,0.9031676528974735,7.024828889491658,7.024828889491658,True,6.4784656772012505,4.878841907271075,0.02181400227780321,1.0,290.9614467384251,0.008976765557942657,6.248577631274641,6.150581449019651,0.7913405928789955,0.5,0.058823529411764705,17,0.25,25,4.656963956817215,4.656963956817213,1.7763568394002505e-15,2.833213344056216,1.0600189464319854,1.1845754315334898,6.90155833478269,6.90155833478269,True,8.497017414901531,4.581649879323997,0.02157772252538859,1.0,116.55213105197195,0.00656140065795164,5.870692400501255,5.771284234157609,0.7675968934917655,0.9576032806985736,1.0,1,0.0,0,4.656963956817215,4.656963956817213,1.7763568394002505e-15,2.833213344056216,1.0600189464319854,1.1845754315334898,6.90155833478269,6.90155833478269,True,8.497017414901531,4.581649879323997,0.02157772252538859,1.0,116.55213105197195,0.00656140065795164,5.870692400501255,5.771284234157609,0.7675968934917655,0.9576032806985736,1.0,1,0.0,0,4.73820638095841,4.717557077287784,0.02064930367062523,0.774849189600122,1.0725742235473146,0.9031676528974735,6.713948257403198,6.713948257403198,True,6.4784656772012505,4.641812912772573,0.021378684816337933,1.0,149.02847514977586,0.006926786722194579,5.928758289737382,5.8343293440468385,0.7530080446536244,0.9576032806985736,0.21609483901979065,17,0.0,0,slsqp,True,0.0044157919473946095,4.563216825611423,0.0,4.54931001233495,1.0,151.35109805956753,1.0,108.45623779647435,0.00436912477016449,4.744068959498837,19.14707165070145,diagnostic_empirical_bayes,1.0,183.69027531982323,1.0,125.58571403145726,0.936,112.02627004716274,0.112,14.988725889438287,0.985,142.670674968816,4.984397809401471
fixed_pilot,9,0,2009,40,300,340,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.002598999999463558,0.004682166036218405,True,-0.6084318668970196,9.95227771670556,10.560709583602579,300,1.0,5.084147889181562,4.874027419291327,0.21012046989023503,0.0,0.5539757121025749,0.5178879574539874,6.156011558738124,6.156011558738124,True,11.144506824080384,4.878841907271075,0.02181400227780321,1.0,290.9614467384251,0.008641913605418047,6.283566697123435,6.264764661820069,1.0231984227047655,0.5,0.058823529411764705,17,0.23,69,4.578557371392446,4.578557371392446,0.0,2.833213344056216,0.6162045992743446,0.6792507999139953,5.874012770580785,5.874012770580785,True,14.616897469712145,4.581649879323997,0.02157772252538859,1.0,116.55213105197195,0.006379699459497494,5.910008274193527,5.889042317331216,0.9927239727132942,0.9576032806985736,1.0,1,0.0,0,4.578557371392446,4.578557371392446,0.0,2.833213344056216,0.6162045992743446,0.6792507999139953,5.874012770580785,5.874012770580785,True,14.616897469712145,4.581649879323997,0.02157772252538859,1.0,116.55213105197195,0.006379699459497494,5.910008274193527,5.889042317331216,0.9927239727132942,0.9576032806985736,1.0,1,0.0,0,4.624635611329394,4.611575104443,0.013060506886393597,1.0837064653139883,0.6512170241158064,0.5178879574539874,5.793740592899187,5.793740592899187,True,11.144506824080384,4.614730293532655,0.02149765854810981,1.0,132.24857209232442,0.006571456491979907,5.943498173661849,5.923044067100675,0.9850940999269039,0.9576032806985736,0.2905476701289202,17,0.0,0,slsqp,True,0.0053279586136341095,4.572304312987378,0.0,4.558383784950749,1.0,153.475283820504,1.0,109.97840181751988,0.005040833260864019,4.628377315930734,24.793133220594495,diagnostic_empirical_bayes,1.0,168.12225316454314,1.0,119.45673125355009,0.992,139.71846047633397,0.077,10.099617381793232,0.996,142.0353050441666,4.983697843749378
fixed_pilot,10,0,2010,40,10,50,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0025684996508061886,0.00415645819157362,True,-0.6084318668970196,9.95227771670556,10.560709583602579,10,1.0,4.656711412312218,4.523392105384135,0.13331930692808314,0.0,2.8200499525208813,3.052045405402758,10.528806770235857,9.95227771670556,False,2.189247072869438,4.920610147462778,0.02076463985207991,1.0,296.2297131741629,0.00772627157525013,6.247021104681981,6.186329016595341,1.716312099975483,0.5,0.058823529411764705,17,0.0,0,4.183539266624675,4.183539266624675,0.0,2.833213344056216,3.1368302128830576,4.002997662245981,11.323367141753714,9.95227771670556,False,2.8713697703389016,4.762086990664743,0.025456791479551173,0.8745,92.04512855252713,0.0059978667606576394,6.136359520678529,6.068915218304084,1.9266480137840845,0.7384130729697496,1.0,1,0.0,0,4.184285912705672,4.182889865973924,0.0013960467317479797,2.2115866881998674,3.8302541983583094,3.052045405402758,11.06658551646674,9.95227771670556,False,2.189247072869438,4.716611687322071,0.023990354309950064,0.918,96.50922123690052,0.005839981466300717,6.0749734940509414,6.0088975226337995,1.8593186177473224,0.7384130729697496,0.6868133705044802,2,0.0,0,4.405119468056278,4.337808870521561,0.0673105975347168,0.242840437482845,2.930974133026718,3.052045405402758,10.388139006485755,9.95227771670556,False,2.189247072869438,4.7721877486388475,0.021465906646168945,1.0,192.45502266204159,0.006536078824008015,6.116523251358911,6.053911862098052,1.7581451280315001,0.7384130729697496,0.1218116719861151,17,0.0,0,slsqp,True,0.003895999863743782,4.643516409300807,0.0,4.629880948537706,1.0,167.09812061406438,1.0,119.7403503311901,0.0036736661568284035,4.793953715864994,12.27622136081859,diagnostic_empirical_bayes,1.0,199.9320269874779,1.0,138.06418647211635,0.961,209.63951144362807,0.105,16.854447725199133,0.9495,134.87425821449983,5.007561820578527
fixed_pilot,10,0,2010,40,30,70,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0025375420227646828,0.004128291737288237,True,-0.6084318668970196,9.95227771670556,10.560709583602579,30,1.0,4.870631088471358,4.689197041037735,0.18143404743362268,0.0,1.6393365012728687,1.7500821204015053,8.260049710145731,8.260049710145731,True,3.7660273525955645,4.920610147462778,0.02076463985207991,1.0,296.2297131741629,0.0074631839894437535,6.247021104681981,6.224144491320866,1.0114881484593097,0.5,0.058823529411764705,17,0.1,3,4.396721491819644,4.396721491819644,0.0,2.833213344056216,1.8234855243177335,2.2953703848259877,8.515577400963366,8.515577400963366,True,4.93944115697226,4.647697970348607,0.02196707120454691,0.9665,104.52878314098402,0.005923800962031864,6.189299757863155,6.120555779425055,1.1141821052298286,0.8408964152537145,1.0,1,0.0,0,4.396721491819644,4.396721491819644,0.0,2.833213344056216,1.8234855243177335,2.2953703848259877,8.515577400963366,8.515577400963366,True,4.93944115697226,4.647697970348607,0.02196707120454691,0.9665,104.52878314098402,0.005923800962031864,6.189299757863155,6.120555779425055,1.1141821052298286,0.8408964152537145,1.0,1,0.0,0,4.547075565872878,4.48601158478777,0.06106398108510813,0.48526790114343105,1.7681905577387576,1.7500821204015053,8.06534824401314,8.06534824401314,True,3.7660273525955645,4.715332793843317,0.020893655921816794,1.0,163.7722067693906,0.006128528450629783,6.005883841610647,5.980351091765057,1.0213716304089842,0.8408964152537145,0.1683503781012111,17,0.0,0,slsqp,True,0.0033725001849234104,4.643687440135004,0.0,4.630270407962865,1.0,156.48994865182732,0.9975,112.13867161413536,0.0031288331374526024,4.7103142931582465,12.631635020696118,diagnostic_empirical_bayes,1.0,193.6704350279389,1.0,131.51148104260176,0.8575,161.3130904507621,0.0955,14.113386120585249,0.92,126.69538804622259,5.053215637507201
fixed_pilot,10,0,2010,40,100,140,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0024815420620143414,0.004533125087618828,True,-0.6084318668970196,9.95227771670556,10.560709583602579,100,1.0,5.107161661830167,4.9030925298741685,0.20406913195599863,0.0,0.9529704117486445,0.9031676528974735,6.9632997264762855,6.9632997264762855,True,6.4784656772012505,4.920610147462778,0.02076463985207991,1.0,296.2297131741629,0.008247888112731121,6.247021104681981,6.168925079759555,0.6434761642866207,0.5,0.058823529411764705,17,0.19,19,4.620977697113243,4.620977697113243,0.0,2.833213344056216,1.0600189464319854,1.1845754315334898,6.865572075078718,6.865572075078718,True,8.497017414901531,4.622917853573114,0.020494799009026593,1.0,118.67170928243834,0.006219522801898996,5.869035146112969,5.789198162341883,0.642809111823392,0.9576032806985736,1.0,1,0.0,0,4.620977697113243,4.620977697113243,0.0,2.833213344056216,1.0600189464319854,1.1845754315334898,6.865572075078718,6.865572075078718,True,8.497017414901531,4.622917853573114,0.020494799009026593,1.0,118.67170928243834,0.006219522801898996,5.869035146112969,5.789198162341883,0.642809111823392,0.9576032806985736,1.0,1,0.0,0,4.7018749541019895,4.673536370475832,0.02833858362615782,0.806401391199114,1.0774445436464128,0.9031676528974735,6.682487150645876,6.682487150645876,True,6.4784656772012505,4.6776332456781216,0.020470987979386263,1.0,146.23855455189386,0.006534845595094919,5.9320626011665984,5.852641018718109,0.6372573526778343,0.9576032806985736,0.2225236590820408,17,0.0,0,slsqp,True,0.004991875030100346,4.614461330797372,0.0,4.600760402273139,1.0,146.99082880391518,0.9975,105.33172528674966,0.0050572920590639114,4.698230389240598,12.198981710028695,diagnostic_empirical_bayes,1.0,183.57044559621855,1.0,125.0866321652994,0.8745,148.19812050892355,0.07,11.012900028357178,0.993,135.6361403147921,5.005842257223904
fixed_pilot,10,0,2010,40,300,340,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.002494750078767538,0.004824458155781031,True,-0.6084318668970196,9.95227771670556,10.560709583602579,300,1.0,5.148076518867962,4.933797867847454,0.21427865102050792,0.0,0.5539757121025749,0.5178879574539874,6.219940188424523,6.219940188424523,True,11.144506824080384,4.920610147462778,0.02076463985207991,1.0,296.2297131741629,0.008315968858061615,6.260060241220083,6.041712946141609,0.590903630339219,0.5,0.058823529411764705,17,0.24,72,4.644713943115359,4.644713943115359,0.0,2.833213344056216,0.6162045992743446,0.6792507999139953,5.940169342303698,5.940169342303698,True,14.616897469712145,4.622917853573114,0.020494799009026593,1.0,118.67170928243834,0.006231984613289485,5.883872293385879,5.67957966278764,0.5915723248251205,0.9576032806985736,1.0,1,0.0,0,4.644713943115359,4.644713943115359,0.0,2.833213344056216,0.6162045992743446,0.6792507999139953,5.940169342303698,5.940169342303698,True,14.616897469712145,4.622917853573114,0.020494799009026593,1.0,118.67170928243834,0.006231984613289485,5.883872293385879,5.67957966278764,0.5915723248251205,0.9576032806985736,1.0,1,0.0,0,4.690755034675158,4.676560301604479,0.014194733070678645,1.0924734971962802,0.6520036925633818,0.5178879574539874,5.860646684692527,5.860646684692527,True,11.144506824080384,4.655490969563207,0.020432516065117198,1.0,134.08238996326057,0.00641235779574763,5.918383685844991,5.706556124346941,0.5854748139377578,0.9576032806985736,0.29298478847409093,17,0.0,0,slsqp,True,0.005669999867677689,4.605019070394639,0.0,4.591212571260775,1.0,148.65847536107395,0.9975,106.52673922376451,0.005736625287681818,4.671288099050559,21.32228598575423,diagnostic_empirical_bayes,1.0,167.93970621361908,1.0,118.33287267406699,0.9635,152.92528159528703,0.051,7.598691820838767,0.9775,134.2390911719629,5.002658475734424
fixed_pilot,11,0,2011,40,10,50,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.002718583680689335,0.004026458133012056,True,-0.6084318668970196,9.95227771670556,10.560709583602579,10,1.0,4.9391700104323135,4.706772208999562,0.2323978014327519,0.0,2.8200499525208813,3.052045405402758,10.811265368355953,9.95227771670556,False,2.189247072869438,4.8777438217107685,0.02193891430751868,1.0,293.5952720473754,0.006613584859563924,5.719071527662846,5.709657431051293,0.48025660643953716,0.5,0.058823529411764705,17,0.3,3,4.412320431081925,4.412320431081925,0.0,2.833213344056216,3.1368302128830576,4.002997662245981,11.552148306210963,9.95227771670556,False,2.8713697703389016,4.583358176310237,0.021645488455824577,1.0,117.65094673849063,0.004984286301199057,5.529520647403861,5.5043769870692145,0.5144245253519021,0.9576032806985736,1.0,1,0.0,0,4.412320431081925,4.412320431081925,0.0,2.833213344056216,3.1368302128830576,4.002997662245981,11.552148306210963,9.95227771670556,False,2.8713697703389016,4.583358176310237,0.021645488455824577,1.0,117.65094673849063,0.004984286301199057,5.529520647403861,5.5043769870692145,0.5144245253519021,0.9576032806985736,1.0,1,0.0,0,4.634024464209936,4.563846912023509,0.0701775521864274,0.26161829140507203,2.939551444448044,3.052045405402758,10.625621314060739,9.95227771670556,False,2.189247072869438,4.737580661631529,0.021321344733016716,1.0,217.6297999454388,0.005688457576544549,5.55075684950979,5.536221130547659,0.4841733886550907,0.9576032806985736,0.12415429814065407,17,0.0,0,slsqp,True,0.0026666666381061077,4.572490707343708,0.0,4.558501288140007,1.0,157.35131325571172,1.0,112.75591433986428,0.0025936667807400227,4.689782625037664,4.8811191197939365,diagnostic_empirical_bayes,1.0,194.53491205532538,1.0,134.30297941097456,0.9685,240.23588608025898,0.1105,18.27186219750765,0.977,131.4341596231965,4.971360513199106
fixed_pilot,11,0,2011,40,30,70,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0024764579720795155,0.0039060418494045734,True,-0.6084318668970196,9.95227771670556,10.560709583602579,30,1.0,4.961789193087826,4.782720968806415,0.17906822428141123,0.0,1.6393365012728687,1.7500821204015053,8.3512078147622,8.3512078147622,True,3.7660273525955645,4.8777438217107685,0.02193891430751868,1.0,293.5952720473754,0.007350518122998955,5.881195847356613,5.834179794645421,0.7245918713999087,0.5,0.058823529411764705,17,0.13333333333333333,4,4.480055865107213,4.480055865107213,0.0,2.833213344056216,1.8234855243177335,2.2953703848259877,8.598911774250935,8.598911774250935,True,4.93944115697226,4.604653930288406,0.02313782355953614,0.97,103.63287292828318,0.005678103391296208,5.901562364817136,5.890790131291899,0.7936218542384517,0.8408964152537145,1.0,1,0.0,0,4.480055865107213,4.480055865107213,0.0,2.833213344056216,1.8234855243177335,2.2953703848259877,8.598911774250935,8.598911774250935,True,4.93944115697226,4.604653930288406,0.02313782355953614,0.97,103.63287292828318,0.005678103391296208,5.901562364817136,5.890790131291899,0.7936218542384517,0.8408964152537145,1.0,1,0.0,0,4.623378180937238,4.57503858908903,0.04833959184820813,0.48687334008405014,1.7686168528211637,1.7500821204015053,8.142077154159907,8.142077154159907,True,3.7660273525955645,4.674837205014476,0.021942548670148387,1.0,165.2405273110084,0.006001362348840932,5.7379347102255895,5.710440741047137,0.7308190735956962,0.8408964152537145,0.1642140954746499,17,0.0,0,slsqp,True,0.003469540737569332,4.565371227054238,0.0,4.551586611044291,1.0,144.45395280918018,0.9905,103.51383278598392,0.003210875205695629,4.7098150704798485,10.70568615736764,diagnostic_empirical_bayes,1.0,177.00094925068203,1.0,122.02819643344321,0.9645,207.0060568382131,0.092,15.449419564881685,0.9685,128.2152252240194,4.979454708923218
fixed_pilot,11,0,2011,40,100,140,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.002468166872859001,0.00444254232570529,True,-0.6084318668970196,9.95227771670556,10.560709583602579,100,1.0,5.145225491388345,4.952698645177171,0.192526846211174,0.0,0.9529704117486445,0.9031676528974735,7.001363556034463,7.001363556034463,True,6.4784656772012505,4.8777438217107685,0.02193891430751868,1.0,293.5952720473754,0.00854393635259343,6.203236206118319,5.9157380700187625,0.6873073166707144,0.5,0.058823529411764705,17,0.2,20,4.652416458399018,4.652416458399018,0.0,2.833213344056216,1.0600189464319854,1.1845754315334898,6.897010836364493,6.897010836364493,True,8.497017414901531,4.583358176310237,0.021645488455824577,1.0,117.65094673849063,0.006305054866392992,5.823643889332278,5.676100934966093,0.6735845841472851,0.9576032806985736,1.0,1,0.0,0,4.652416458399018,4.652416458399018,0.0,2.833213344056216,1.0600189464319854,1.1845754315334898,6.897010836364493,6.897010836364493,True,8.497017414901531,4.583358176310237,0.021645488455824577,1.0,117.65094673849063,0.006305054866392992,5.823643889332278,5.676100934966093,0.6735845841472851,0.9576032806985736,1.0,1,0.0,0,4.732855664885882,4.7092784001364825,0.023577264749399696,0.7821090698629553,1.0736948407774687,0.9031676528974735,6.7097181585608245,6.7097181585608245,True,6.4784656772012505,4.639342244593158,0.021669863553528144,1.0,145.1056442944116,0.006672914365247861,5.891663624847344,5.693376649819971,0.6743507960918455,0.9576032806985736,0.2165396438423606,17,0.0,0,slsqp,True,0.003531833179295063,4.558629544476214,0.0,4.544730185017203,1.0,144.3048604020523,0.9955,103.40699509687285,0.0034463326446712017,4.728341008633965,13.203729254773291,diagnostic_empirical_bayes,1.0,178.94030108632654,1.0,122.3470035528136,0.929,153.82165671295215,0.0735,11.774542678440062,0.9725,137.25247823206686,4.979156433328433
fixed_pilot,11,0,2011,40,300,340,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.002605666872113943,0.004830333404242992,True,-0.6084318668970196,9.95227771670556,10.560709583602579,300,1.0,5.102866367467305,4.895739748634908,0.20712661883239747,0.0,0.5539757121025749,0.5178879574539874,6.174730037023867,6.174730037023867,True,11.144506824080384,4.8777438217107685,0.02193891430751868,1.0,293.5952720473754,0.008422368320710598,6.294983377923716,6.0557303043041095,0.8166677878408025,0.5,0.058823529411764705,17,0.22333333333333333,67,4.606459077328994,4.6064590773289975,-3.552713678800501e-15,2.833213344056216,0.6162045992743446,0.6792507999139953,5.901914476517334,5.901914476517334,True,14.616897469712145,4.583358176310237,0.021645488455824577,1.0,117.65094673849063,0.0062980892867762536,5.921471053348661,5.681896384080096,0.8052519746141175,0.9576032806985736,1.0,1,0.0,0,4.606459077328994,4.6064590773289975,-3.552713678800501e-15,2.833213344056216,0.6162045992743446,0.6792507999139953,5.901914476517334,5.901914476517334,True,14.616897469712145,4.583358176310237,0.021645488455824577,1.0,117.65094673849063,0.0062980892867762536,5.921471053348661,5.681896384080096,0.8052519746141175,0.9576032806985736,1.0,1,0.0,0,4.6525773317593675,4.638235272722317,0.01434205903705088,1.0933924167869622,0.652086147498821,0.5178879574539874,5.822551436712176,5.822551436712176,True,11.144506824080384,4.615969516479915,0.021573461865821476,1.0,133.05509067606314,0.006471913071573841,5.954813624464454,5.718976981636587,0.7962920953663527,0.9576032806985736,0.2935064317292661,17,0.0,0,slsqp,True,0.004943917039781809,4.557843232601294,0.0,4.543835868587373,1.0,147.67789317365694,1.0,105.82406672081625,0.00462612509727478,4.640684859243713,20.895773647361654,diagnostic_empirical_bayes,1.0,171.74762950633473,1.0,120.2344318322899,0.9925,165.6167770548077,0.056,8.543660167239166,0.973,138.44672411137248,4.983865119768245
fixed_pilot,12,0,2012,40,10,50,2000,5,17,0.02,0.5,0.05,24,-210.0,210.0,0.0025650830939412117,0.004022624809294939,True,-0.6084318668970196,9.95227771670556,10.560709583602579,10,1.0,5.079873466109828,4.8399258463703045,0.2399476197395236,0.0,2.8200499525208813,3.052045405402758,10.951968824033468,9.95227771670556,False,2.189247072869438,4.860024925730988,0.02158952638199609,1.0,286.6836931209371,0.00681879735460658,5.6727794202127235,5.650634661677313,0.23815911388331662,0.5,0.058823529411764705,17,0.3,3,4.529063369009613,4.529063369009613,0.0,2.833213344056216,3.1368302128830576,4.002997662245981,11.668891244138653,9.95227771670556,False,2.8713697703389016,4.565325041670901,0.021353271079276915,1.0,114.7301046590757,0.005035511387909729,5.305283452519996,5.29071679034419,0.25881550631343575,0.9576032806985736,1.0,1,0.0,0,4.529063369009613,4.529063369009613,0.0,2.833213344056216,3.1368302128830576,4.002997662245981,11.668891244138653,9.95227771670556,False,2.8713697703389016,4.565325041670901,0.021353271079276915,1.0,114.7301046590757,0.005035511387909729,5.305283452519996,5.29071679034419,0.25881550631343575,0.9576032806985736,1.0,1,0.0,0,4.739449680872368,4.683592779582652,0.0558569012897161,0.27233568335260666,2.944446913799289,3.052045405402758,10.735942000074415,9.95227771670556,False,2.189247072869438,4.723832552994922,0.020910002177269568,1.0,216.59412637320855,0.0059288985131130244,5.438327442410702,5.429676106897881,0.2767731601449868,0.9576032806985736,0.12242091573843784,17,0.0,0,slsqp,True,0.002641709055751562,4.56171623928842,0.0,4.547630512912219,1.0,156.5088184327083,1.0,112.15219345486621,0.002387958113104105,4.694781102054121,4.065037155077928,diagnostic_empirical_bayes,1.0,191.87369297537685,1.0,132.77333377390377,0.9545,229.6588122551189,0.0885,15.463134416315631,0.978,129.77455860048005,4.9522617257827175
