cases,seed,method,dissipation_coverage,dissipation_width,dissipation_error,steepness_coverage,steepness_width,steepness_error
24,12,POPS hypercube,0.7166666666666667,0.2612634726426446,0.066089952626321,0.45,0.1754240277037805,0.1424742309946947
24,12,POPS ellipse,0.7,0.3723692382509614,0.1252201898969359,0.4,0.2470499358117331,0.2362905925639181
24,12,Ellipse+EB,0.75,0.3980524179875869,0.1212245441323192,0.45,0.2743102436420865,0.2343135128750491
24,12,Ellipse+PAC,0.9,0.5645583262555323,0.1038946138988652,0.5666666666666667,0.3471274975261169,0.2181637859666427
24,12,Bayesian stacking,0.2833333333333333,0.2870726318270618,0.1336697687847668,0.2666666666666666,0.2441194547587615,0.2482232527440574
24,12,PVI,0.5166666666666667,0.205973303279951,0.0768838921278755,0.4666666666666667,0.3080483290043987,0.1908909362241256
24,13,Bayesian ridge,0.6,0.1372870540570173,0.0467610512898479,0.3666666666666666,0.1045197361273745,0.1600259663617746
24,13,POPS hypercube,0.8833333333333333,0.4135429146013606,0.0896001558049149,0.5833333333333334,0.242810393159168,0.1129008007309531
24,13,POPS ellipse,0.7333333333333333,0.3597335346926272,0.0493557891428634,0.5166666666666667,0.2514918767060274,0.162421468437774
24,13,Ellipse+EB,0.7833333333333333,0.4679355526089412,0.0531196838545831,0.5333333333333333,0.3326843110861349,0.1613736570168969
24,13,Ellipse+PAC,0.9333333333333332,0.8502568956187134,0.0892395589031162,0.6166666666666667,0.5509569804632237,0.1821317750693137
24,13,Bayesian stacking,0.6166666666666667,0.373500553564134,0.0596660413600634,0.4166666666666667,0.3004708455491897,0.1666327904166546
24,13,PVI,0.9,0.5478655328396436,0.0596915412408507,0.6166666666666667,0.5070532742223928,0.1309121826368847
24,14,Bayesian ridge,0.4833333333333333,0.1179728639273324,0.0585259572328174,0.3166666666666666,0.0947722813774994,0.1636422365171595
24,14,POPS hypercube,0.85,0.3340520870920222,0.0594463409344697,0.45,0.1938203951222899,0.1101922862203831
24,14,POPS ellipse,0.85,0.4584978248150015,0.0563480309801507,0.4666666666666667,0.3087725579118727,0.1607685094268147
24,14,Ellipse+EB,0.8666666666666667,0.5285386607060996,0.0575872710325491,0.5666666666666667,0.3724662857670553,0.1632451007244647
24,14,Ellipse+PAC,0.9166666666666666,0.9696166625924592,0.1038943145407381,0.6833333333333333,0.6360821483091497,0.2013944483121257
24,14,Bayesian stacking,0.5833333333333334,0.3843787719589865,0.0632251091238489,0.4333333333333333,0.3359664899987622,0.1723272947712241
24,14,PVI,0.7833333333333333,0.4775517261581065,0.0839382318570012,0.5666666666666667,0.4113065625184221,0.1520582528213819
24,15,Bayesian ridge,0.6,0.1580447683760541,0.0693548841142494,0.3666666666666666,0.1106836500035574,0.1525013456039324
24,15,POPS hypercube,0.9,0.883797773096466,0.1532087294794487,0.6666666666666666,0.3796823695545031,0.1783914455796411
24,15,POPS ellipse,0.9333333333333332,0.7903623071054291,0.0672281004347967,0.65,0.5006403276926004,0.1521690026915338
24,15,Ellipse+EB,0.9666666666666668,0.8216027594923802,0.0707881680918222,0.6666666666666666,0.5357836188418255,0.1470683426869137
24,15,Ellipse+PAC,0.9833333333333332,1.1759743042156217,0.081228808892319,0.7,0.6581321952733759,0.1414069024056821
24,15,Bayesian stacking,0.6166666666666667,0.3889142688638437,0.0777369429468655,0.4166666666666667,0.3201092400257285,0.1622619222830206
24,15,PVI,1.0,0.9987678304602832,0.1134586582453513,0.6666666666666666,0.6774994986167769,0.1976633480542919
24,16,Bayesian ridge,0.65,0.2095334062824171,0.0458965580564436,0.4166666666666667,0.1512059524176854,0.1670041780511998
24,16,POPS hypercube,0.9666666666666668,0.6345255615130299,0.0783612309546156,0.5166666666666667,0.3764851187553002,0.2066857241639292
24,16,POPS ellipse,0.95,0.6027341547690462,0.0561589015971209,0.5166666666666667,0.3769235207466712,0.1707663723837831
24,16,Ellipse+EB,0.95,0.68247898677423,0.0554086249213962,0.55,0.4245832213462647,0.1695025724578915
24,16,Ellipse+PAC,1.0,1.5651857111554932,0.0568966425669225,0.7166666666666667,0.9360947730579764,0.1537651666475998
24,16,Bayesian stacking,0.65,0.3406509524152276,0.0635452944719823,0.4833333333333333,0.3569733871051653,0.156774261492768
24,16,PVI,0.9333333333333332,0.8056501685345351,0.0736896469695839,0.6166666666666667,0.5852482343239918,0.2371459302012905
24,17,Bayesian ridge,0.55,0.1664944560120778,0.0946012955889245,0.4333333333333333,0.1179814347284684,0.1630655311706476
24,17,POPS hypercube,0.6333333333333333,0.3295971486532729,0.1220534209163311,0.4666666666666667,0.2370272540814328,0.1539246904688401
24,17,POPS ellipse,0.6833333333333333,0.349683621172276,0.0901071553085072,0.4166666666666667,0.2464343366149914,0.1599718762264352
24,17,Ellipse+EB,0.8,0.4392813374051382,0.0946937127555994,0.5,0.3197835597718719,0.1573241275464519
24,17,Ellipse+PAC,0.6666666666666666,0.4216591085415352,0.1152502627590474,0.4666666666666667,0.2959482727330045,0.183287766363597
24,17,Bayesian stacking,0.6333333333333333,0.3653390318930241,0.102986389079231,0.4833333333333333,0.3928997988605592,0.1679404714337198
24,17,PVI,0.8666666666666667,0.5874376418656415,0.1427638115675825,0.6166666666666667,0.4908626238415786,0.166647716100201
24,18,Bayesian ridge,0.2333333333333333,0.0983572793347325,0.1323503647725307,0.25,0.0784615811013967,0.2038908309597624
24,18,POPS hypercube,0.5833333333333334,0.2564296498040036,0.0869923993393671,0.45,0.1687186078123627,0.1464936085259054
24,18,POPS ellipse,0.6166666666666667,0.359662435175657,0.1304362896370423,0.4333333333333333,0.2417590035647241,0.2011841325002056
24,18,Ellipse+EB,0.7,0.4094857709151714,0.1306933764168933,0.4333333333333333,0.2861488218851261,0.1992014808185194
24,18,Ellipse+PAC,0.9333333333333332,0.8367558550391581,0.0877056623145501,0.6,0.6012471667568556,0.1785873941414676
24,18,Bayesian stacking,0.3333333333333333,0.3103713469566569,0.1478340691886805,0.3333333333333333,0.2695053239864312,0.2223696588260507
24,18,PVI,0.7,0.3287766370174455,0.1166833684508447,0.5,0.3151340928607066,0.1675275495784646
24,19,Bayesian ridge,0.4333333333333333,0.0704767646230947,0.0463272179391396,0.2666666666666666,0.0477762361124644,0.1588998958442816
24,19,POPS hypercube,0.55,0.1530512805198871,0.0553589305778046,0.3666666666666666,0.1310114500367961,0.1696511587366133
24,19,POPS ellipse,0.7166666666666667,0.3094532020603846,0.0478823390429224,0.3833333333333333,0.1969014028663808,0.1576156798429004
24,19,Ellipse+EB,0.7833333333333333,0.3298979540977896,0.0502249867894192,0.4166666666666667,0.2132499167434153,0.1587119922969072
24,19,Ellipse+PAC,0.7166666666666667,0.2512719054674749,0.0417557747612332,0.4,0.1704401184536252,0.1548368999995705
24,19,Bayesian stacking,0.55,0.3584699009682999,0.082832508849934,0.4,0.3186762074881923,0.1687497356086226
24,19,PVI,0.7,0.2690999027264669,0.0679371658906849,0.4666666666666667,0.2545753332288118,0.1559571242355314
40,0,Bayesian ridge,0.4833333333333333,0.1041863856566947,0.068430770686194,0.35,0.0734652807584031,0.1578665715658805
40,0,POPS hypercube,0.7833333333333333,0.3346638870315024,0.0521930141277697,0.5,0.240063029716447,0.1455187075838829
40,0,POPS ellipse,0.8166666666666667,0.4309473290604089,0.0675334400244903,0.55,0.28393296340918,0.1562228792909756
40,0,Ellipse+EB,0.85,0.4899348951373115,0.0714656348156349,0.55,0.3540579023902449,0.1576711795464791
40,0,Ellipse+PAC,0.9333333333333332,0.6379003885890031,0.0833770555448897,0.6333333333333333,0.4259550770472746,0.1584467121794056
40,0,Bayesian stacking,0.6,0.3482386780811006,0.0778302634029746,0.4333333333333333,0.3457171973364671,0.1618668648935183
40,0,PVI,0.8166666666666667,0.5816860311723414,0.0753096962306728,0.5666666666666667,0.3817935840070436,0.140398653000487
40,1,Bayesian ridge,0.6333333333333333,0.1427725687054344,0.0374543056931317,0.35,0.0926996639787672,0.1550066171433138
40,1,POPS hypercube,1.0,1.6181320755345854,0.4028676384873088,0.9,0.6335587270085596,0.1532241583113179
40,1,POPS ellipse,1.0,1.404459030126314,0.0349311611210047,0.7833333333333333,0.7496524748030899,0.1413903883807473
40,1,Ellipse+EB,1.0,1.4214229984556432,0.0398218029628625,0.8,0.7682568850670574,0.1415483458836654
40,1,Ellipse+PAC,1.0,1.4550013009505365,0.0504534913218921,0.8,0.812701910545973,0.1424300507056051
40,1,Bayesian stacking,0.6333333333333333,0.3985330267186164,0.0408148458339937,0.4333333333333333,0.3673146452489272,0.158125386394335
40,1,PVI,1.0,1.145394241542391,0.0785788943481662,0.7,0.7010372560274599,0.1551985849186739
40,2,Bayesian ridge,0.3333333333333333,0.0686999231194156,0.0641376351820121,0.2,0.0490794092208774,0.1678009492795924
40,2,POPS hypercube,0.65,0.2109135920156168,0.0407410625758189,0.4166666666666667,0.161128993919945,0.1475722332861062
40,2,POPS ellipse,0.6833333333333333,0.2314334471764031,0.0651286438265299,0.4333333333333333,0.1982054199957647,0.1664093083219095
40,2,Ellipse+EB,0.6833333333333333,0.2624685079352373,0.0660536026399037,0.45,0.2188821556765672,0.1677764061006224
40,2,Ellipse+PAC,0.7166666666666667,0.3174209077592014,0.0687478870989412,0.4833333333333333,0.246104557700107,0.1649286147215472
40,2,Bayesian stacking,0.3833333333333333,0.3459962955614284,0.0921950810258708,0.3166666666666666,0.2877658167977337,0.213025643690338
40,2,PVI,0.7666666666666667,0.3265876392779404,0.0532252288526141,0.5166666666666667,0.3184792205958788,0.1543901382277348
40,3,Bayesian ridge,0.35,0.0933600154019114,0.1251253116413963,0.2333333333333333,0.0679390061627031,0.2305897731346079
